Gene	Cytoband	Altered group	Unaltered group	Altered group	Unaltered group	Log Ratio	p-Value	q-Value	Higher expression in
BRWD3	Xq21.1	7.32	7.30	0.90	1.09	0.02	0.879	0.912	Altered group
ANAPC1	2q13	8.69	8.68	0.47	0.51	0.01	0.880	0.913	Altered group
CSN3	4q13.3	0.01	0.01	0.05	0.06	0.00	0.881	0.913	Altered group
LYG2	2q11.2	0.34	0.34	0.47	0.40	0.01	0.881	0.914	Altered group
CSE1L	20q13.13	10.68	10.67	0.29	0.31	0.01	0.881	0.914	Altered group
KRTAP4-12	17q21.2	0.07	0.07	0.35	0.26	0.01	0.882	0.914	Altered group
RARB	3p24.2	6.71	6.69	0.94	0.91	0.02	0.882	0.915	Altered group
TMEM38A	19p13.11	7.67	7.65	1.07	0.98	0.02	0.882	0.915	Altered group
H3C14	1q21.2	2.60	2.58	1.12	1.18	0.02	0.883	0.915	Altered group
UGT2B28	4q13.2	0.02	0.02	0.10	0.10	0.00	0.883	0.915	Altered group
GLRX2	1q31.2	6.20	6.19	0.47	0.49	0.01	0.883	0.915	Altered group
NUTM1	15q14	0.30	0.30	0.37	0.38	0.01	0.883	0.915	Altered group
MAML1	5q35.3	9.80	9.79	0.31	0.42	0.01	0.883	0.915	Altered group
KIAA0586	14q23.1	8.28	8.27	0.55	0.52	0.01	0.883	0.915	Altered group
TMEM105	17q25.3	1.48	1.46	1.24	1.11	0.02	0.883	0.915	Altered group
TNNI3K	1p31.1	5.46	5.44	0.98	0.97	0.02	0.883	0.915	Altered group
CDH4	20q13.33	7.26	7.23	1.44	1.33	0.03	0.884	0.916	Altered group
GML	8q24.3	0.01	0.01	0.07	0.10	0.00	0.885	0.916	Altered group
LRWD1	7q22.1	9.31	9.30	0.44	0.47	0.01	0.885	0.917	Altered group
TREX2	Xq28	1.60	1.59	0.82	0.87	0.02	0.885	0.917	Altered group
ARIH1	15q24.1	10.21	10.20	0.26	0.33	0.01	0.886	0.917	Altered group
C20ORF85	20q13.32	0.04	0.03	0.17	0.34	0.00	0.886	0.917	Altered group
MOGAT1	2q36.1	0.26	0.25	0.39	0.38	0.01	0.886	0.917	Altered group
MMP12	11q22.2	0.56	0.54	1.44	1.17	0.03	0.886	0.917	Altered group
TMEM235	17q25.3	5.77	5.73	2.50	2.48	0.05	0.887	0.918	Altered group
C12ORF40	12q12	0.37	0.36	0.57	0.51	0.01	0.887	0.918	Altered group
CDKL5	Xp22.13	4.98	4.95	1.51	1.93	0.03	0.887	0.918	Altered group
C19ORF53	19p13.13	10.28	10.27	0.46	0.44	0.01	0.887	0.918	Altered group
C20ORF27	20p13	9.90	9.89	0.45	0.47	0.01	0.888	0.918	Altered group
PALB2	16p12.2	8.11	8.11	0.27	0.34	0.01	0.888	0.919	Altered group
MBD3L1	19p13.2	0.01	0.01	0.07	0.08	0.00	0.888	0.919	Altered group
MAGEB4	Xp21.2	0.04	0.03	0.18	0.13	0.00	0.888	0.919	Altered group
C8ORF33	8q24.3	11.00	10.99	0.46	0.48	0.01	0.889	0.919	Altered group
CCDC150	2q33.1	3.80	3.79	0.99	1.18	0.02	0.889	0.919	Altered group
KIF2B	17q22	0.02	0.02	0.11	0.10	0.00	0.889	0.919	Altered group
KRTAP10-10	21q22.3	0.01	0.01	0.07	0.09	0.00	0.889	0.919	Altered group
SPAG11A	8p23.1	0.01	0.01	0.07	0.07	0.00	0.889	0.920	Altered group
GAST	17q21.2	0.58	0.57	0.60	0.61	0.01	0.889	0.920	Altered group
SLC25A46	5q22.1	9.24	9.24	0.40	0.54	0.01	0.889	0.920	Altered group
SPATA31B1P	9q21.32	0.03	0.03	0.12	0.12	0.00	0.889	0.920	Altered group
USP44	12q22	2.99	2.97	1.15	1.22	0.02	0.890	0.920	Altered group
YTHDC2	5q22.2	9.31	9.30	0.37	0.42	0.01	0.890	0.920	Altered group
HEPN1	11q24.2	11.05	11.02	1.59	1.75	0.03	0.891	0.921	Altered group
ZSCAN30	18q12.2	9.01	9.00	0.43	0.43	0.01	0.891	0.921	Altered group
WNT3A	1q42.13	0.27	0.27	0.38	0.56	0.01	0.891	0.921	Altered group
CENPBD1P1	19q13.43	9.27	9.26	0.45	0.47	0.01	0.892	0.921	Altered group
ADAM21P1	14q24.2	1.48	1.47	0.68	0.66	0.01	0.892	0.921	Altered group
HCG9	6p22.1	0.47	0.46	0.52	0.46	0.01	0.892	0.921	Altered group
ZNF90	19p12	6.58	6.57	0.79	0.86	0.01	0.892	0.922	Altered group
MYO7B	2q14.3	5.18	5.16	1.59	1.36	0.03	0.892	0.922	Altered group
SECISBP2L	15q21.1	11.43	11.42	0.69	0.59	0.01	0.892	0.922	Altered group
MDK	11p11.2	9.09	9.07	1.40	1.35	0.02	0.893	0.922	Altered group
NPY5R	4q32.2	2.48	2.45	1.61	1.65	0.03	0.894	0.923	Altered group
NOP14	4p16.3	9.13	9.13	0.28	0.38	0.01	0.894	0.923	Altered group
ACP1	2p25.3	10.17	10.16	0.27	0.28	0.00	0.894	0.923	Altered group
ATPSCKMT	5p15.2	7.88	7.87	0.47	0.40	0.01	0.894	0.923	Altered group
ERCC6L2	9q22.32	7.16	7.14	1.03	1.17	0.02	0.894	0.923	Altered group
YRDC	1p34.3	8.19	8.19	0.38	0.40	0.01	0.895	0.923	Altered group
SLC13A1	7q31.32	0.23	0.22	0.33	0.38	0.01	0.895	0.923	Altered group
SNORA5B	7p13	0.01	0.01	0.07	0.06	0.00	0.895	0.923	Altered group
MSMB	10q11.22	0.23	0.22	0.82	0.73	0.01	0.895	0.923	Altered group
RALGDS	9q34.13-q34.2	11.97	11.97	0.47	0.48	0.01	0.895	0.923	Altered group
EDARADD	1q42.3-q43	4.90	4.88	1.04	0.87	0.02	0.896	0.924	Altered group
SLC22A20P	11q13.1	1.69	1.68	0.64	0.65	0.01	0.897	0.925	Altered group
C1ORF185	1p32.3	0.05	0.05	0.17	0.16	0.00	0.897	0.925	Altered group
FAM83B	6p12.1	0.12	0.12	0.32	0.37	0.01	0.898	0.926	Altered group
DKK4	8p11.21	0.27	0.26	0.34	0.37	0.01	0.898	0.926	Altered group
MMRN2	10q23.2	8.01	8.00	0.71	0.76	0.01	0.898	0.926	Altered group
OR1D4	17p13.3	0.08	0.08	0.20	0.19	0.00	0.898	0.926	Altered group
MYBL1	8q13.1	7.07	7.06	0.84	0.70	0.01	0.899	0.926	Altered group
ZNF296	19q13.32	4.79	4.77	0.80	1.04	0.01	0.899	0.926	Altered group
TMPRSS11B	4q13.2	0.04	0.04	0.14	0.14	0.00	0.899	0.926	Altered group
UBN1	16p13.3	9.63	9.63	0.26	0.30	0.00	0.899	0.927	Altered group
ZNF226	19q13.31	8.53	8.52	0.46	0.57	0.01	0.899	0.927	Altered group
CSH2	17q23.3	0.02	0.02	0.16	0.12	0.00	0.900	0.928	Altered group
MTURN	7p14.3	13.54	13.52	1.25	0.98	0.02	0.901	0.928	Altered group
MEAK7	16q24.1	7.76	7.75	0.34	0.29	0.01	0.901	0.929	Altered group
EMG1	12p13.31	8.59	8.58	0.43	0.49	0.01	0.902	0.929	Altered group
LSM12	17q21.31	9.50	9.50	0.24	0.26	0.00	0.903	0.929	Altered group
ZNF395	8p21.1	10.09	10.08	0.51	0.47	0.01	0.903	0.930	Altered group
TAS1R2	1p36.13	0.16	0.16	0.31	0.33	0.00	0.903	0.930	Altered group
PCAT4	4q21.21	0.06	0.06	0.17	0.24	0.00	0.903	0.930	Altered group
TMEM267	5p12	7.50	7.50	0.40	0.40	0.01	0.904	0.931	Altered group
FBXL12	19p13.2	7.99	7.98	0.30	0.39	0.00	0.904	0.931	Altered group
TECTB	10q25.2	0.61	0.59	0.97	0.97	0.02	0.904	0.931	Altered group
APOBEC1	12p13.31	0.01	0.00	0.05	0.05	0.00	0.905	0.931	Altered group
PRXL2B	1p36.32	9.68	9.67	0.55	0.63	0.01	0.905	0.931	Altered group
PACS2	14q32.33	11.72	11.71	0.64	0.52	0.01	0.905	0.931	Altered group
TRMO	9q22.33	8.18	8.17	0.32	0.43	0.01	0.905	0.931	Altered group
FBN2	5q23.3	6.95	6.91	2.13	1.69	0.03	0.905	0.931	Altered group
PLXNB1	3p21.31	12.33	12.32	0.65	0.63	0.01	0.905	0.931	Altered group
RBBP5	1q32.1	8.56	8.55	0.48	0.65	0.01	0.906	0.932	Altered group
SNORD116-20	15q11.2	4.36	4.35	0.81	1.03	0.01	0.906	0.932	Altered group
SPDYE7P	7q11.23	2.51	2.50	0.71	0.77	0.01	0.906	0.932	Altered group
ELF3	1q32.1	3.26	3.24	1.01	1.00	0.02	0.906	0.932	Altered group
UFSP1	7q22.1	4.59	4.58	0.70	0.73	0.01	0.906	0.932	Altered group
GOLGA6D	15q24.2	0.06	0.05	0.17	0.19	0.00	0.907	0.932	Altered group
LINC00159	21q22.11	0.16	0.16	0.33	0.35	0.01	0.908	0.933	Altered group
SPATA31A6	9p11.2	0.14	0.14	0.47	0.37	0.01	0.908	0.934	Altered group
PPP1R1B	17q12	9.78	9.75	1.89	1.72	0.03	0.908	0.934	Altered group
ZC3H14	14q31.3	10.00	10.00	0.34	0.37	0.01	0.909	0.934	Altered group
ITPA	20p13	9.35	9.34	0.47	0.50	0.01	0.909	0.934	Altered group
PCDHGC5	5q31.3	8.89	8.87	1.15	1.43	0.02	0.909	0.934	Altered group
TMPRSS11A	4q13.2	0.13	0.13	0.38	0.33	0.01	0.909	0.934	Altered group
FER1L4	20q11.22	2.46	2.44	1.40	1.25	0.02	0.910	0.935	Altered group
MMP23A	1p36.33	0.18	0.17	0.69	0.71	0.01	0.910	0.935	Altered group
TCEA1	8q11.23	10.55	10.54	0.36	0.37	0.01	0.910	0.935	Altered group
C3ORF70	3q27.2	10.22	10.20	0.92	1.25	0.01	0.910	0.935	Altered group
PRND	20p13	1.39	1.38	1.20	1.41	0.02	0.911	0.936	Altered group
RPS15A	16p12.3	12.27	12.26	0.66	0.67	0.01	0.911	0.936	Altered group
POU2F3	11q23.3	0.61	0.60	0.69	0.63	0.01	0.912	0.936	Altered group
PPP4R1	18p11.22	10.43	10.42	0.30	0.39	0.00	0.912	0.936	Altered group
GTPBP10	7q21.13	8.01	8.01	0.39	0.36	0.01	0.912	0.936	Altered group
LINC01020	5p15.32	0.01	0.01	0.08	0.06	0.00	0.912	0.937	Altered group
TET2	4q24	9.57	9.57	0.52	0.60	0.01	0.913	0.937	Altered group
SDC4P	22q12.2	0.01	0.01	0.05	0.06	0.00	0.913	0.937	Altered group
OR8A1	11q24.2	0.02	0.02	0.13	0.11	0.00	0.913	0.937	Altered group
MPLKIP	7p14.1	8.35	8.34	0.37	0.43	0.01	0.913	0.937	Altered group
RPLP1	15q23	13.57	13.56	0.67	0.63	0.01	0.913	0.937	Altered group
CRYM-AS1	16p12.2	0.86	0.86	0.65	0.66	0.01	0.913	0.937	Altered group
ATF2	2q31.1	8.92	8.91	0.79	0.81	0.01	0.914	0.938	Altered group
YEATS4	12q15	8.32	8.30	0.86	0.36	0.01	0.914	0.938	Altered group
TMEM33	4p13	10.49	10.48	0.29	0.28	0.00	0.914	0.938	Altered group
NPY1R	4q32.2	5.07	5.05	1.29	1.52	0.02	0.914	0.938	Altered group
MCM10	10p13	5.01	4.98	1.74	2.01	0.03	0.914	0.938	Altered group
SPANXN2	Xq27.3	0.01	0.01	0.06	0.06	0.00	0.915	0.938	Altered group
KRT73	12q13.13	0.07	0.07	0.20	0.19	0.00	0.916	0.940	Altered group
FAM220A	7p22.1	9.10	9.10	0.29	0.30	0.00	0.916	0.940	Altered group
ALDH1A1	9q21.13	9.34	9.32	1.47	1.41	0.02	0.916	0.940	Altered group
TOGARAM2	2p23.2	6.28	6.25	1.71	1.51	0.02	0.917	0.940	Altered group
MAPK1IP1L	14q22.3	10.85	10.84	0.36	0.34	0.00	0.917	0.940	Altered group
LHCGR	2p16.3	0.65	0.64	0.61	0.71	0.01	0.917	0.940	Altered group
SLC26A4	7q22.3	3.82	3.80	1.31	1.38	0.02	0.917	0.940	Altered group
GTF2H5	6q25.3	9.67	9.66	0.48	0.38	0.01	0.917	0.940	Altered group
BFSP2	3q22.1	0.49	0.48	0.98	0.63	0.01	0.918	0.940	Altered group
BEST2	19p13.13	0.62	0.61	0.66	0.58	0.01	0.918	0.941	Altered group
LMX1A	1q23.3	1.84	1.81	2.05	2.07	0.03	0.918	0.941	Altered group
FAM187B	19q13.12	0.48	0.47	0.60	0.58	0.01	0.918	0.941	Altered group
PLK4	4q28.1	5.93	5.92	0.99	1.10	0.01	0.919	0.942	Altered group
ABLIM3	5q32	10.12	10.11	1.03	1.10	0.01	0.920	0.942	Altered group
SELENOW	19q13.33	12.07	12.06	0.60	0.67	0.01	0.920	0.943	Altered group
PMCHL1	5p14.3	0.02	0.02	0.16	0.10	0.00	0.920	0.943	Altered group
SNRPB	20p13	10.44	10.43	0.49	0.55	0.01	0.921	0.943	Altered group
POLM	7p13	8.33	8.33	0.40	0.48	0.01	0.921	0.943	Altered group
MACO1	1p36.11	9.60	9.60	0.37	0.34	0.00	0.922	0.943	Altered group
TDRD1	10q25.3	1.38	1.36	0.94	0.94	0.01	0.922	0.943	Altered group
YWHAZ	8q22.3	13.15	13.14	0.32	0.46	0.00	0.922	0.943	Altered group
VN1R4	19q13.42	0.01	0.01	0.08	0.09	0.00	0.922	0.943	Altered group
PHF14	7p21.3	9.64	9.63	0.43	0.43	0.01	0.923	0.944	Altered group
KRTAP24-1	21q22.11	0.01	0.01	0.07	0.07	0.00	0.923	0.944	Altered group
FAM182B	20p11.1	8.43	8.42	1.10	1.12	0.01	0.923	0.944	Altered group
ZG16	16p11.2	0.02	0.01	0.12	0.21	0.00	0.924	0.945	Altered group
WNK3	Xp11.22	6.83	6.82	0.97	1.22	0.01	0.924	0.945	Altered group
PRXL2A	10q23.1	11.28	11.27	0.95	1.12	0.01	0.924	0.945	Altered group
SULT1E1	4q13.3	0.22	0.22	0.37	0.59	0.01	0.924	0.945	Altered group
SCTR	2q14.2	0.89	0.87	0.96	0.85	0.01	0.924	0.945	Altered group
KLF5	13q22.1	4.62	4.60	1.16	1.14	0.01	0.925	0.945	Altered group
TTTY13	Yq11.223	0.01	0.01	0.06	0.05	0.00	0.925	0.946	Altered group
OR2T2	1q44	0.01	0.01	0.08	0.07	0.00	0.925	0.946	Altered group
STATH	4q13.3	0.01	0.01	0.05	0.08	0.00	0.926	0.946	Altered group
MROH9	1q24.3	0.05	0.05	0.18	0.17	0.00	0.926	0.946	Altered group
KRTAP19-8	21q22.11	0.01	0.01	0.08	0.07	0.00	0.926	0.947	Altered group
GJA4	1p34.3	6.18	6.17	0.89	0.92	0.01	0.926	0.947	Altered group
LINC01312	6q23.2	0.02	0.02	0.10	0.14	0.00	0.926	0.947	Altered group
ENAM	4q13.3	0.30	0.30	0.39	0.47	0.00	0.927	0.947	Altered group
CDYL2	16q23.2	5.38	5.36	1.13	1.26	0.01	0.928	0.947	Altered group
KLHL20	1q25.1	8.99	8.99	0.41	0.51	0.01	0.928	0.947	Altered group
LINC02159	5q34	0.09	0.09	0.24	0.42	0.00	0.928	0.947	Altered group
LINC02870	10q26.3	0.11	0.11	0.32	0.26	0.00	0.928	0.947	Altered group
SLC38A7	16q21	8.18	8.17	0.68	0.62	0.01	0.928	0.948	Altered group
KIFC1	6p21.32	6.74	6.72	1.68	1.81	0.02	0.929	0.948	Altered group
SLCO1B1	12p12.1	0.12	0.12	0.25	0.60	0.00	0.929	0.949	Altered group
DEFB118	20q11.21	0.01	0.01	0.08	0.09	0.00	0.929	0.949	Altered group
LZTR1	22q11.21	10.32	10.31	0.35	0.38	0.00	0.930	0.949	Altered group
MT3	16q13	12.39	12.38	1.34	1.56	0.02	0.930	0.949	Altered group
SLC20A1	2q14.1	9.57	9.57	0.53	0.50	0.01	0.930	0.949	Altered group
EIF3A	10q26.11	12.11	12.11	0.45	0.44	0.01	0.930	0.950	Altered group
C19ORF33	19q13.2	0.72	0.71	1.00	1.09	0.01	0.930	0.950	Altered group
OR4N5	14q11.2	0.02	0.02	0.08	0.09	0.00	0.931	0.950	Altered group
ITIH4	3p21.1	6.02	6.01	1.33	1.17	0.01	0.931	0.950	Altered group
SRR	17p13.3	9.38	9.37	0.44	0.42	0.00	0.932	0.951	Altered group
CUZD1	10q26.13	3.40	3.39	1.20	1.36	0.01	0.932	0.951	Altered group
RIC8B	12q23.3	9.12	9.12	0.30	0.33	0.00	0.932	0.951	Altered group
KRTAP2-2	17q21.2	0.01	0.01	0.05	0.05	0.00	0.932	0.951	Altered group
TBC1D3P2	17q23.2	0.14	0.13	0.72	0.28	0.01	0.932	0.951	Altered group
OR51M1	11p15.4	0.02	0.02	0.11	0.10	0.00	0.933	0.951	Altered group
GUCY2F	Xq22.3-q23	0.67	0.66	0.65	0.65	0.01	0.933	0.951	Altered group
OR52B2	11p15.4	0.06	0.05	0.16	0.17	0.00	0.933	0.951	Altered group
MED4	13q14.2	9.45	9.45	0.24	0.30	0.00	0.933	0.951	Altered group
EDA2R	Xq12	6.17	6.15	1.74	2.07	0.02	0.933	0.952	Altered group
C3ORF36	3q22.1	0.87	0.86	0.84	0.80	0.01	0.934	0.952	Altered group
NOP9	14q12	8.32	8.31	0.50	0.66	0.01	0.934	0.952	Altered group
PLA2G2F	1p36.12	0.07	0.07	0.20	0.23	0.00	0.934	0.952	Altered group
SH3RF2	5q32	2.46	2.44	1.17	1.66	0.01	0.934	0.952	Altered group
CPO	2q33.3	1.53	1.52	0.88	0.80	0.01	0.935	0.952	Altered group
OR4X1	11p11.2	0.01	0.01	0.06	0.06	0.00	0.935	0.952	Altered group
SHROOM1	5q31.1	7.82	7.81	1.22	0.95	0.01	0.936	0.954	Altered group
MRGBP	20q13.33	7.95	7.95	0.40	0.45	0.00	0.936	0.954	Altered group
OR5H6	3q11.2	0.01	0.01	0.08	0.07	0.00	0.936	0.954	Altered group
SLC25A32	8q22.3	8.44	8.43	0.34	0.39	0.00	0.936	0.954	Altered group
KRTAP10-5	21q22.3	0.01	0.01	0.10	0.08	0.00	0.937	0.954	Altered group
TFF1	21q22.3	0.17	0.17	0.46	0.58	0.00	0.938	0.955	Altered group
NME2P1	12q24.23	5.26	5.25	1.17	1.00	0.01	0.938	0.955	Altered group
RPL9	4p14	9.12	9.10	1.61	1.60	0.02	0.938	0.955	Altered group
TP53	17p13.1	9.99	9.98	0.69	0.86	0.01	0.939	0.955	Altered group
NCOA7	6q22.31-q22.32	9.18	9.17	0.56	0.88	0.01	0.939	0.956	Altered group
ZNF37A	10p11.1	8.90	8.90	0.45	0.50	0.00	0.940	0.957	Altered group
LINC00930	15q26.1	1.20	1.19	0.86	0.91	0.01	0.940	0.957	Altered group
HYAL4	7q31.32	0.14	0.13	0.25	0.33	0.00	0.941	0.957	Altered group
MAGEA8	Xq28	0.44	0.43	0.48	0.47	0.00	0.941	0.957	Altered group
NEK3	13q14.3	7.56	7.56	0.68	0.64	0.01	0.942	0.958	Altered group
GOLGA2	9q34.11	10.30	10.30	0.35	0.29	0.00	0.942	0.959	Altered group
MAP3K4	6q26	9.27	9.27	0.57	0.46	0.01	0.943	0.959	Altered group
EAF1	3p25.1	9.96	9.95	0.42	0.39	0.00	0.944	0.960	Altered group
WRAP53	17p13.1	8.13	8.12	0.54	0.48	0.00	0.944	0.960	Altered group
XPO4	13q12.11	9.22	9.22	0.46	0.49	0.00	0.945	0.961	Altered group
C12ORF50	12q21.32	0.44	0.44	0.47	0.47	0.00	0.945	0.961	Altered group
TMEM14EP	3q25.2	0.15	0.15	0.25	0.28	0.00	0.946	0.961	Altered group
PCDHGB6	5q31	7.02	7.00	2.47	2.41	0.02	0.946	0.961	Altered group
OR10H2	19p13.12	0.11	0.10	0.24	0.29	0.00	0.947	0.962	Altered group
ARL5B	10p12.31	7.15	7.14	0.85	1.03	0.01	0.948	0.963	Altered group
TAF2	8q24.12	9.06	9.06	0.48	0.51	0.00	0.948	0.963	Altered group
RHEB	7q36.1	10.77	10.77	0.51	0.41	0.00	0.949	0.963	Altered group
SDHAF1	19q13.12	7.79	7.79	0.54	0.58	0.00	0.949	0.963	Altered group
CDKN2A	9p21.3	6.85	6.83	1.82	1.74	0.02	0.949	0.963	Altered group
SPAM1	7q31	0.03	0.03	0.14	0.15	0.00	0.949	0.964	Altered group
ARMCX3	Xq22.1	11.30	11.30	0.42	0.36	0.00	0.950	0.964	Altered group
PATE1	11q24.2	0.07	0.07	0.22	0.21	0.00	0.950	0.964	Altered group
IQCN	19p13.11	6.16	6.16	0.98	1.01	0.01	0.950	0.964	Altered group
FOXC2	16q24.1	2.39	2.38	0.95	1.02	0.01	0.950	0.964	Altered group
TBC1D3P1-DHX40P1	17q23.1	0.62	0.61	0.95	1.03	0.01	0.951	0.965	Altered group
LOC728989	1q21.1	3.36	3.35	0.99	1.09	0.01	0.951	0.965	Altered group
ING3	7q31.31	8.48	8.47	0.47	0.52	0.00	0.952	0.966	Altered group
PRAMEF4	1p36.21	0.02	0.02	0.12	0.11	0.00	0.952	0.966	Altered group
OR10G7	11q24.2	0.02	0.02	0.09	0.09	0.00	0.952	0.966	Altered group
WHAMMP2	15q13.1	5.14	5.14	0.81	0.91	0.01	0.952	0.966	Altered group
WDR26	1q42.11-q42.12	11.31	11.31	0.31	0.35	0.00	0.952	0.966	Altered group
OR2L1P	1q44	0.24	0.23	0.38	0.41	0.00	0.952	0.966	Altered group
FDXACB1	11q23.1	6.94	6.94	0.35	0.42	0.00	0.954	0.967	Altered group
AKT1	14q32.33	11.56	11.56	0.34	0.34	0.00	0.954	0.967	Altered group
ADAMTSL2	9q34.2	8.93	8.92	0.74	0.68	0.01	0.954	0.968	Altered group
YARS1	1p35.1	10.89	10.89	0.40	0.46	0.00	0.954	0.968	Altered group
HACD3	15q22.31	11.96	11.96	0.41	0.45	0.00	0.954	0.968	Altered group
ANKRD40CL	17q21.33	0.03	0.03	0.14	0.16	0.00	0.955	0.968	Altered group
TMPRSS6	22q12.3	1.54	1.54	0.77	0.78	0.01	0.955	0.968	Altered group
RPL41	12q13	13.02	13.02	0.56	0.52	0.00	0.955	0.968	Altered group
WFIKKN2	17q21.33	3.10	3.09	1.56	1.83	0.01	0.955	0.968	Altered group
JMJD8	16p13.3	10.04	10.04	0.55	0.45	0.00	0.956	0.968	Altered group
CISD2	4q24	8.63	8.63	0.25	0.31	0.00	0.956	0.968	Altered group
GTSF1L	20q13.12	0.05	0.05	0.21	0.17	0.00	0.956	0.969	Altered group
C1ORF116	1q32.1	2.72	2.72	0.80	0.67	0.01	0.956	0.969	Altered group
ALOX12P2	17p13.1	1.93	1.92	1.52	1.24	0.01	0.956	0.969	Altered group
NXF5	Xq22.1	0.68	0.67	0.66	0.66	0.00	0.958	0.970	Altered group
TIRAP	11q24.2	6.87	6.87	0.32	0.46	0.00	0.958	0.970	Altered group
ZNF18	17p12	7.74	7.74	0.34	0.34	0.00	0.958	0.970	Altered group
TXLNGY	Yq11.222-q11.223	4.12	4.09	3.65	3.60	0.02	0.958	0.971	Altered group
GFM1	3q25.32	10.13	10.12	0.38	0.35	0.00	0.959	0.971	Altered group
CCDC9	19q13.32	7.74	7.74	0.49	0.57	0.00	0.959	0.971	Altered group
IKZF4	12q13.2	8.43	8.43	0.47	0.39	0.00	0.960	0.971	Altered group
ERICH6B	13q14.13	0.39	0.38	0.72	0.50	0.00	0.960	0.972	Altered group
MEIS1	2p14	7.80	7.80	0.77	0.83	0.01	0.960	0.972	Altered group
OR2B2	6p22.1	0.04	0.03	0.14	0.14	0.00	0.960	0.972	Altered group
TRIM29	11q23.3	2.40	2.39	2.01	1.54	0.01	0.961	0.972	Altered group
PDE1B	12q13.2	7.98	7.98	0.86	1.42	0.01	0.961	0.972	Altered group
H4C13	6p22.1	0.03	0.03	0.12	0.15	0.00	0.961	0.973	Altered group
CDA	1p36.12	4.81	4.80	1.03	1.00	0.01	0.962	0.973	Altered group
CYP11B1	8q24.3	0.05	0.05	0.20	0.18	0.00	0.962	0.973	Altered group
ATG9B	7q36.1	4.18	4.17	1.63	1.21	0.01	0.962	0.973	Altered group
KLK3	19q13.33	0.68	0.67	1.99	1.80	0.01	0.962	0.973	Altered group
VPS50	7q21.2-q21.3	9.19	9.18	0.47	0.44	0.00	0.962	0.973	Altered group
SERTAD4-AS1	1q32.2	3.68	3.67	1.50	1.22	0.01	0.963	0.973	Altered group
DAZ2	Yq11.223	0.06	0.06	0.26	0.42	0.00	0.963	0.974	Altered group
SIVA1	14q32.33	9.22	9.21	0.56	0.47	0.00	0.963	0.974	Altered group
CBX8	17q25.3	7.12	7.12	0.43	0.50	0.00	0.963	0.974	Altered group
SEC16A	9q34.3	11.20	11.20	0.26	0.29	0.00	0.964	0.974	Altered group
ACOT2	14q24.3	7.63	7.63	0.57	0.88	0.00	0.964	0.974	Altered group
ZFY	Yp11.2	4.63	4.61	3.81	3.82	0.02	0.964	0.974	Altered group
TMPRSS4	11q23.3	0.45	0.45	0.64	0.80	0.00	0.964	0.974	Altered group
AMELX	Xp22.2	0.15	0.15	0.28	0.36	0.00	0.964	0.975	Altered group
SEC14L5	16p13.3	7.74	7.72	1.99	2.01	0.01	0.964	0.975	Altered group
ERICH3	1p31.1	6.29	6.28	1.94	2.36	0.01	0.965	0.975	Altered group
ZNF542P	19q13.43	8.79	8.79	0.48	0.48	0.00	0.965	0.975	Altered group
DUS4L	7q22.3	7.44	7.43	0.43	0.38	0.00	0.965	0.975	Altered group
ZFP82	19q13.12	6.96	6.95	0.68	0.58	0.00	0.966	0.976	Altered group
ZNF572	8q24.13	6.36	6.36	0.45	0.64	0.00	0.966	0.976	Altered group
FAM13A	4q22.1	9.75	9.75	0.53	0.58	0.00	0.967	0.976	Altered group
ASXL1	20q11.21	10.70	10.70	0.29	0.37	0.00	0.967	0.976	Altered group
GHSR	3q26.31	0.06	0.05	0.15	0.18	0.00	0.967	0.977	Altered group
H4C11	6p22.1	4.00	3.99	1.10	1.23	0.01	0.967	0.977	Altered group
XPNPEP2	Xq26.1	3.21	3.20	1.28	1.10	0.01	0.967	0.977	Altered group
SH3PXD2A	10q24.33	9.88	9.87	0.84	1.00	0.00	0.968	0.977	Altered group
RPL26	17p13.1	12.59	12.59	0.61	0.60	0.00	0.968	0.977	Altered group
BCLAF1	6q23.3	11.58	11.57	0.34	0.35	0.00	0.969	0.978	Altered group
OR1L8	9q33.2	1.06	1.05	0.53	0.60	0.00	0.969	0.978	Altered group
BAIAP2L1	7q21.3-q22.1	3.59	3.58	0.76	0.87	0.00	0.969	0.978	Altered group
ACVRL1	12q13.13	8.07	8.07	0.80	0.78	0.00	0.969	0.978	Altered group
MAGEA3	Xq28	0.20	0.20	0.94	0.78	0.00	0.970	0.978	Altered group
FTHL17	Xp21.2	0.01	0.01	0.08	0.08	0.00	0.970	0.979	Altered group
TOPORS	9p21.1	9.09	9.09	0.41	0.39	0.00	0.970	0.979	Altered group
ZBTB26	9q33.2	6.58	6.57	0.61	0.87	0.00	0.971	0.979	Altered group
KLK9	19q13.41	0.05	0.05	0.15	0.17	0.00	0.971	0.979	Altered group
ANO1	11q13.3	4.69	4.68	1.37	1.12	0.01	0.971	0.980	Altered group
ZNHIT1	7q22.1	10.36	10.36	0.47	0.55	0.00	0.972	0.980	Altered group
CDKN2A-DT	9p21.3	0.47	0.46	0.51	0.60	0.00	0.972	0.980	Altered group
ZNF556	19p13.3	1.88	1.88	0.94	0.89	0.00	0.972	0.980	Altered group
SEBOX	17q11.2	0.13	0.13	0.25	0.26	0.00	0.973	0.981	Altered group
RPL35A	3q29	12.16	12.15	0.57	0.57	0.00	0.973	0.981	Altered group
H2AX	11q23.3	10.03	10.02	0.73	0.72	0.00	0.973	0.981	Altered group
